zip,lat,lng,city,population,density,county_fips,county_name,county_weights,county_names_all,county_fips_all
93636,36.98171,-119.87706,Madera,14777,28.9,6039,Madera,"{""06039"": 100}",Madera,6039
93637,36.91099,-120.1922,Madera,42278,58.2,6039,Madera,"{""06039"": 100}",Madera,6039
93638,37.0424,-120.03816,Madera,51502,220.3,6039,Madera,"{""06039"": 100}",Madera,6039
93640,36.67215,-120.43778,Mendota,14507,35.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93641,36.70481,-119.02167,Miramonte,271,1.7,6019,Fresno,"{""06019"": 71.54, ""06107"": 28.46}",Fresno|Tulare,06019|06107
93643,37.27155,-119.45004,North Fork,2778,7,6039,Madera,"{""06039"": 100}",Madera,6039
93644,37.41245,-119.59431,Oakhurst,6490,21.4,6039,Madera,"{""06039"": 100}",Madera,6039
93645,37.1641,-119.61824,O'Neals,1082,7,6039,Madera,"{""06039"": 100}",Madera,6039
93646,36.63218,-119.28938,Orange Cove,10047,113.1,6107,Tulare,"{""06107"": 58.27, ""06019"": 41.73}",Tulare|Fresno,06107|06019
93647,36.58449,-119.17773,Orosi,11370,47.1,6107,Tulare,"{""06107"": 100}",Tulare,6107
93648,36.6206,-119.52062,Parlier,15108,263.7,6019,Fresno,"{""06019"": 100}",Fresno,6019
93650,36.84026,-119.80038,Fresno,2969,1834.4,6019,Fresno,"{""06019"": 100}",Fresno,6019
93651,37.00296,-119.521,Prather,1441,34.2,6019,Fresno,"{""06019"": 100}",Fresno,6019
93652,36.59502,-119.90458,Raisin City,314,58.7,6019,Fresno,"{""06019"": 100}",Fresno,6019
93653,37.24769,-119.91882,Raymond,1314,2.4,6039,Madera,"{""06039"": 69.45, ""06043"": 30.55}",Madera|Mariposa,06039|06043
93654,36.65747,-119.402,Reedley,31905,122.6,6019,Fresno,"{""06019"": 90.88, ""06107"": 9.12}",Fresno|Tulare,06019|06107
93656,36.45173,-119.93615,Riverdale,6224,21.2,6019,Fresno,"{""06019"": 90.74, ""06031"": 9.26}",Fresno|Kings,06019|06031
93657,36.78853,-119.4378,Sanger,36536,62.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93660,36.60932,-120.16514,San Joaquin,4062,32.2,6019,Fresno,"{""06019"": 100}",Fresno,6019
93662,36.53963,-119.64287,Selma,29499,146.3,6019,Fresno,"{""06019"": 100}",Fresno,6019
93664,37.05671,-119.17981,Shaver Lake,328,0.7,6019,Fresno,"{""06019"": 100}",Fresno,6019
93665,36.96334,-120.65034,South Dos Palos,422,311.4,6047,Merced,"{""06047"": 100}",Merced,6047
93666,36.54623,-119.33629,Sultana,696,1269.6,6107,Tulare,"{""06107"": 100}",Tulare,6107
93667,36.96585,-119.31511,Tollhouse,2118,6.9,6019,Fresno,"{""06019"": 100}",Fresno,6019
93668,36.65663,-120.28997,Tranquillity,806,6.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93669,37.28334,-119.54297,Wishon,297,16.2,6039,Madera,"{""06039"": 100}",Madera,6039
93670,36.48564,-119.25442,Yettem,106,877.7,6107,Tulare,"{""06107"": 100}",Tulare,6107
93673,36.45229,-119.48232,Traver,354,175.5,6107,Tulare,"{""06107"": 100}",Tulare,6107
93675,36.73251,-119.19285,Squaw Valley,3739,14.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93701,36.74955,-119.78772,Fresno,10258,2604.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93702,36.73942,-119.75422,Fresno,45241,3378.4,6019,Fresno,"{""06019"": 100}",Fresno,6019
93703,36.76884,-119.76249,Fresno,34166,2770.8,6019,Fresno,"{""06019"": 100}",Fresno,6019
93704,36.80012,-119.80202,Fresno,29172,2087.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93705,36.78667,-119.82851,Fresno,37940,3011.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93706,36.65344,-119.90216,Fresno,40635,99,6019,Fresno,"{""06019"": 100}",Fresno,6019
93710,36.82335,-119.76251,Fresno,32579,2037.9,6019,Fresno,"{""06019"": 100}",Fresno,6019
93711,36.83508,-119.83309,Fresno,39360,1354.9,6019,Fresno,"{""06019"": 100}",Fresno,6019
93720,36.8606,-119.76228,Fresno,49463,1829.1,6019,Fresno,"{""06019"": 97.77, ""06039"": 2.23}",Fresno|Madera,06019|06039
93721,36.73282,-119.78383,Fresno,7606,1438.9,6019,Fresno,"{""06019"": 100}",Fresno,6019
93722,36.80003,-119.87791,Fresno,84500,1690.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93723,36.78693,-119.95271,Fresno,14158,133.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93725,36.62667,-119.73501,Fresno,25520,147.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93726,36.79374,-119.76161,Fresno,44766,2708.6,6019,Fresno,"{""06019"": 100}",Fresno,6019
93727,36.75119,-119.69736,Fresno,83630,1469.3,6019,Fresno,"{""06019"": 100}",Fresno,6019
93728,36.75729,-119.81816,Fresno,18077,2294.3,6019,Fresno,"{""06019"": 100}",Fresno,6019
93730,36.90354,-119.75512,Fresno,13021,638.9,6019,Fresno,"{""06019"": 100}",Fresno,6019
93737,36.75358,-119.6456,Fresno,6360,251.5,6019,Fresno,"{""06019"": 100}",Fresno,6019
93740,36.81638,-119.74613,Fresno,1166,515.1,6019,Fresno,"{""06019"": 100}",Fresno,6019
93741,36.76742,-119.79602,Fresno,69,232.4,6019,Fresno,"{""06019"": 100}",Fresno,6019
93901,36.64794,-121.63044,Salinas,29480,1187.4,6053,Monterey,"{""06053"": 100}",Monterey,6053
93905,36.6849,-121.60562,Salinas,64596,2699.2,6053,Monterey,"{""06053"": 100}",Monterey,6053
93906,36.72258,-121.63218,Salinas,64592,1880.7,6053,Monterey,"{""06053"": 100}",Monterey,6053
93907,36.76643,-121.66816,Salinas,24922,176.5,6053,Monterey,"{""06053"": 100}",Monterey,6053
93908,36.62153,-121.60048,Salinas,12517,20.1,6053,Monterey,"{""06053"": 100}",Monterey,6053
93920,36.03164,-121.52592,Big Sur,1564,3.8,6053,Monterey,"{""06053"": 100}",Monterey,6053
93921,36.55359,-121.92259,Carmel By The Sea,2459,997.3,6053,Monterey,"{""06053"": 100}",Monterey,6053
93923,36.40394,-121.79867,Carmel,12377,23.6,6053,Monterey,"{""06053"": 100}",Monterey,6053
93924,36.39489,-121.63406,Carmel Valley,6046,12.5,6053,Monterey,"{""06053"": 100}",Monterey,6053
93925,36.60209,-121.42526,Chualar,1320,10.2,6053,Monterey,"{""06053"": 100}",Monterey,6053
93926,36.52567,-121.3991,Gonzales,8998,51.7,6053,Monterey,"{""06053"": 100}",Monterey,6053
93927,36.26978,-121.38018,Greenfield,21131,38.8,6053,Monterey,"{""06053"": 100}",Monterey,6053
93928,36.06484,-121.38102,Jolon,1084,10.9,6053,Monterey,"{""06053"": 100}",Monterey,6053
93930,36.19924,-121.07282,King City,17124,19.3,6053,Monterey,"{""06053"": 81.1, ""06069"": 18.9}",Monterey|San Benito,06053|06069
93932,36.00143,-121.05757,Lockwood,431,2.2,6053,Monterey,"{""06053"": 100}",Monterey,6053
93933,36.67566,-121.78237,Marina,27617,998.9,6053,Monterey,"{""06053"": 100}",Monterey,6053
93940,36.45294,-121.8498,Monterey,30951,340.1,6053,Monterey,"{""06053"": 100}",Monterey,6053
93943,36.59736,-121.87332,Monterey,11,20.9,6053,Monterey,"{""06053"": 100}",Monterey,6053
93944,36.60058,-121.91858,Monterey,2719,3115.3,6053,Monterey,"{""06053"": 100}",Monterey,6053
93950,36.61899,-121.92575,Pacific Grove,15003,2063,6053,Monterey,"{""06053"": 100}",Monterey,6053
93953,36.58566,-121.94329,Pebble Beach,3576,170.5,6053,Monterey,"{""06053"": 100}",Monterey,6053
93954,36.16434,-120.92441,San Lucas,269,1.7,6053,Monterey,"{""06053"": 100}",Monterey,6053
93955,36.62153,-121.79562,Seaside,32253,473.4,6053,Monterey,"{""06053"": 100}",Monterey,6053
93960,36.40489,-121.32121,Soledad,25736,57.1,6053,Monterey,"{""06053"": 100}",Monterey,6053
93962,36.62472,-121.64649,Spreckels,189,597.4,6053,Monterey,"{""06053"": 100}",Monterey,6053
94002,37.51366,-122.29853,Belmont,27730,1903.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94005,37.6882,-122.40873,Brisbane,4718,397.7,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94010,37.57306,-122.37828,Burlingame,42794,1093,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94014,37.6907,-122.44769,Daly City,46269,2795.1,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94015,37.68121,-122.48074,Daly City,64121,4377.5,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94018,37.50603,-122.47321,El Granada,3404,2269.9,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94019,37.44826,-122.4023,Half Moon Bay,14754,95.4,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94020,37.28473,-122.21969,La Honda,1745,16,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94021,37.25028,-122.24958,Loma Mar,332,11.7,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94022,37.35534,-122.14494,Los Altos,19993,435.7,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94024,37.35037,-122.09863,Los Altos,23673,1104.8,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94025,37.45087,-122.1829,Menlo Park,40230,1856.8,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94027,37.45399,-122.20313,Atherton,7030,540,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94028,37.37492,-122.21136,Portola Valley,6645,148.1,6081,San Mateo,"{""06081"": 80.67, ""06085"": 19.33}",San Mateo|Santa Clara,06081|06085
94030,37.59969,-122.40343,Millbrae,22589,2584.7,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94037,37.55327,-122.49584,Montara,2897,203.3,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94038,37.52946,-122.4849,Moss Beach,3016,195.9,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94040,37.38034,-122.08531,Mountain View,35581,3753.5,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94041,37.38822,-122.07529,Mountain View,15841,3844.2,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94043,37.41188,-122.06892,Mountain View,32042,1462.7,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94044,37.60544,-122.47993,Pacifica,37540,960.7,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94060,37.22297,-122.33572,Pescadero,1389,7.3,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94061,37.46136,-122.23731,Redwood City,37369,3736.9,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94062,37.42562,-122.29653,Redwood City,25944,154.9,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94063,37.49367,-122.20823,Redwood City,34695,2060.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94065,37.53504,-122.24683,Redwood City,11620,1956.1,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94066,37.62539,-122.43229,San Bruno,42875,2731.6,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94070,37.49739,-122.27021,San Carlos,30696,1936.3,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94074,37.32817,-122.34164,San Gregorio,92,1.5,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94080,37.65541,-122.42083,South San Francisco,65036,2467.3,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94085,37.38862,-122.01793,Sunnyvale,23159,2545.6,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94086,37.37164,-122.02316,Sunnyvale,48956,4328.7,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94087,37.35164,-122.03669,Sunnyvale,58126,3405,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94089,37.41192,-122.01441,Sunnyvale,23214,1473,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94102,37.77956,-122.41931,San Francisco,34983,20418.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94103,37.77299,-122.41136,San Francisco,33524,9421.3,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94104,37.79144,-122.40211,San Francisco,478,2379.8,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94105,37.79239,-122.39707,San Francisco,14890,11395.1,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94107,37.76473,-122.39508,San Francisco,30190,6281.2,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94108,37.79189,-122.40854,San Francisco,11008,16475.3,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94109,37.79334,-122.42138,San Francisco,54397,19470.9,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94110,37.74975,-122.41528,San Francisco,66687,10773.9,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94111,37.79847,-122.3998,San Francisco,4553,5269.4,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94112,37.7206,-122.44311,San Francisco,80133,9276.1,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94114,37.75814,-122.43547,San Francisco,33627,9376.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94115,37.78608,-122.43742,San Francisco,32715,11115.5,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94116,37.74457,-122.48611,San Francisco,42523,6499.5,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94117,37.77002,-122.44425,San Francisco,37575,11382.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94118,37.7801,-122.46185,San Francisco,39275,7562.2,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94121,37.77849,-122.49548,San Francisco,42987,6548.4,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94122,37.76113,-122.48433,San Francisco,57369,6800.4,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94123,37.80112,-122.43645,San Francisco,24518,8743.3,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94124,37.73204,-122.3858,San Francisco,36226,2930.5,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94127,37.73642,-122.45961,San Francisco,20710,4287.6,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94128,37.62197,-122.38388,San Francisco,0,0,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94129,37.79743,-122.46662,San Francisco,3808,625.9,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94130,37.81975,-122.36898,San Francisco,2829,1240.1,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94131,37.74569,-122.44243,San Francisco,27809,5310,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94132,37.72219,-122.48475,San Francisco,27406,3378.5,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94133,37.80193,-122.41092,San Francisco,24753,14533.9,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94134,37.71887,-122.41124,San Francisco,40142,6056.9,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94158,37.77116,-122.39153,San Francisco,11206,7082.7,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94188,37.7407,-122.38091,San Francisco,0,0,6075,San Francisco,"{""06075"": 100}",San Francisco,6075
94301,37.44424,-122.14992,Palo Alto,17126,2789.8,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94303,37.45064,-122.11928,Palo Alto,47123,2156,6085,Santa Clara,"{""06085"": 67.45, ""06081"": 32.55}",Santa Clara|San Mateo,06085|06081
94304,37.39744,-122.16699,Palo Alto,4731,380,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94305,37.41623,-122.17069,Stanford,17912,1447,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94306,37.41627,-122.13088,Palo Alto,27527,2601.5,6085,Santa Clara,"{""06085"": 100}",Santa Clara,6085
94401,37.57445,-122.31942,San Mateo,35628,4422.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94402,37.54035,-122.33388,San Mateo,25498,1948.2,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94403,37.53844,-122.30454,San Mateo,43459,2979,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94404,37.5562,-122.26905,San Mateo,35950,3190.9,6081,San Mateo,"{""06081"": 100}",San Mateo,6081
94501,37.77525,-122.27493,Alameda,63517,3075.8,6001,Alameda,"{""06001"": 99.58, ""06075"": 0.42}",Alameda|San Francisco,06001|06075
94502,37.73686,-122.24114,Alameda,13359,2045.1,6001,Alameda,"{""06001"": 100}",Alameda,6001
94503,38.19454,-122.23042,American Canyon,21852,312.1,6055,Napa,"{""06055"": 68.42, ""06095"": 31.58}",Napa|Solano,06055|06095
94505,37.86638,-121.5868,Discovery Bay,15316,354.7,6013,Contra Costa,"{""06013"": 96.44, ""06001"": 3.0, ""06077"": 0.56}",Contra Costa|Alameda|San Joaquin,06013|06001|06077
94506,37.80862,-121.90498,Danville,27261,564.2,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94507,37.85429,-122.00664,Alamo,14546,501.5,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94508,38.57909,-122.44451,Angwin,3298,79.5,6055,Napa,"{""06055"": 100}",Napa,6055
94509,37.99214,-121.8142,Antioch,71013,1571.8,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94510,38.09756,-122.13189,Benicia,26879,355.7,6095,Solano,"{""06095"": 100}",Solano,6095
94511,38.02883,-121.64039,Bethel Island,2144,157.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94512,38.1263,-121.83793,Birds Landing,134,2.3,6095,Solano,"{""06095"": 100}",Solano,6095
94513,37.92541,-121.68452,Brentwood,68160,333.7,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94514,37.83071,-121.63392,Byron,2044,26.3,6013,Contra Costa,"{""06013"": 82.38, ""06001"": 17.62}",Contra Costa|Alameda,06013|06001
94515,38.62449,-122.62503,Calistoga,6921,23.1,6097,Sonoma,"{""06097"": 50.66, ""06055"": 49.34}",Sonoma|Napa,06097|06055
94516,37.82748,-122.16629,Canyon,208,22.2,6013,Contra Costa,"{""06013"": 99.82, ""06001"": 0.18}",Contra Costa|Alameda,06013|06001
94517,37.8926,-121.88252,Clayton,12164,98.4,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94518,37.95052,-122.02209,Concord,27743,1933.2,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94519,37.98881,-122.01275,Concord,19918,1695.4,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94520,37.99344,-122.03532,Concord,36767,1438,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94521,37.95293,-121.96971,Concord,41118,1639.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94523,37.95403,-122.07608,Pleasant Hill,34789,1864.1,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94525,38.04811,-122.2292,Crockett,3665,577,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94526,37.81472,-121.98451,Danville,33085,969.9,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94528,37.84149,-121.95819,Diablo,1000,334.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94530,37.92076,-122.30068,El Cerrito,26229,2338.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94531,37.95665,-121.77777,Antioch,44746,1231.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94533,38.28132,-122.00693,Fairfield,78537,1346.2,6095,Solano,"{""06095"": 100}",Solano,6095
94534,38.24112,-122.12142,Fairfield,41122,204.7,6095,Solano,"{""06095"": 99.85, ""06055"": 0.15}",Solano|Napa,06095|06055
94535,38.27048,-121.93851,Travis Afb,3863,155.3,6095,Solano,"{""06095"": 100}",Solano,6095
94536,37.57072,-121.98555,Fremont,70707,1939.3,6001,Alameda,"{""06001"": 100}",Alameda,6001
94538,37.50653,-121.96361,Fremont,67704,1580.7,6001,Alameda,"{""06001"": 100}",Alameda,6001
94539,37.51635,-121.9119,Fremont,52609,810.1,6001,Alameda,"{""06001"": 100}",Alameda,6001
94541,37.67376,-122.08707,Hayward,67785,3511,6001,Alameda,"{""06001"": 100}",Alameda,6001
94542,37.6553,-122.02584,Hayward,14729,657.2,6001,Alameda,"{""06001"": 100}",Alameda,6001
94544,37.63352,-122.05678,Hayward,76739,2705.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94545,37.62957,-122.12048,Hayward,33186,884.9,6001,Alameda,"{""06001"": 100}",Alameda,6001
94546,37.73441,-122.09056,Castro Valley,45848,1109.3,6001,Alameda,"{""06001"": 100}",Alameda,6001
94547,38.00637,-122.26117,Hercules,26245,1787.1,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94548,37.97481,-121.65265,Knightsen,637,106.4,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94549,37.90133,-122.11933,Lafayette,28247,549.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94550,37.51746,-121.59406,Livermore,49610,70.4,6001,Alameda,"{""06001"": 61.55, ""06085"": 38.45}",Alameda|Santa Clara,06001|06085
94551,37.75902,-121.76026,Livermore,38739,180.8,6001,Alameda,"{""06001"": 63.12, ""06013"": 36.88}",Alameda|Contra Costa,06001|06013
94552,37.70456,-122.01359,Castro Valley,14359,107,6001,Alameda,"{""06001"": 100}",Alameda,6001
94553,37.97999,-122.15368,Martinez,48600,304.4,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94555,37.55083,-122.08043,Fremont,37500,1045,6001,Alameda,"{""06001"": 100}",Alameda,6001
94556,37.83102,-122.10425,Moraga,15922,318.9,6013,Contra Costa,"{""06013"": 99.9, ""06001"": 0.1}",Contra Costa|Alameda,06013|06001
94558,38.50846,-122.26497,Napa,64552,62.3,6055,Napa,"{""06055"": 100}",Napa,6055
94559,38.25238,-122.29382,Napa,27828,259.7,6055,Napa,"{""06055"": 99.87, ""06095"": 0.13}",Napa|Solano,06055|06095
94560,37.50771,-122.02523,Newark,47145,906.7,6001,Alameda,"{""06001"": 100}",Alameda,6001
94561,37.99311,-121.69172,Oakley,45386,1010.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94562,38.43071,-122.40874,Oakville,0,0,6055,Napa,"{""06055"": 100}",Napa,6055
94563,37.88196,-122.19419,Orinda,19409,365.1,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94564,37.98896,-122.27018,Pinole,18835,1064.8,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94565,38.00926,-121.92886,Pittsburg,99933,851.9,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94566,37.65032,-121.85881,Pleasanton,44782,850.9,6001,Alameda,"{""06001"": 100}",Alameda,6001
94567,38.66342,-122.4349,Pope Valley,673,3.6,6055,Napa,"{""06055"": 100}",Napa,6055
94568,37.71596,-121.90113,Dublin,70542,1651.2,6001,Alameda,"{""06001"": 100}",Alameda,6001
94569,38.04411,-122.19201,Port Costa,194,58.3,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94571,38.1566,-121.7482,Rio Vista,10973,38.8,6095,Solano,"{""06095"": 78.06, ""06067"": 21.94}",Solano|Sacramento,06095|06067
94572,38.02392,-122.23285,Rodeo,8712,366,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94573,38.45726,-122.42348,Rutherford,81,20.4,6055,Napa,"{""06055"": 100}",Napa,6055
94574,38.52742,-122.39261,Saint Helena,7646,23.8,6055,Napa,"{""06055"": 98.69, ""06097"": 1.31}",Napa|Sonoma,06055|06097
94575,37.84235,-122.11012,Moraga,1005,2410.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94576,38.54932,-122.47581,Deer Park,130,176.7,6055,Napa,"{""06055"": 100}",Napa,6055
94577,37.71595,-122.16615,San Leandro,47533,2261.7,6001,Alameda,"{""06001"": 100}",Alameda,6001
94578,37.70675,-122.1256,San Leandro,41567,3520.6,6001,Alameda,"{""06001"": 100}",Alameda,6001
94579,37.68656,-122.15709,San Leandro,19955,2463.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94580,37.67803,-122.13334,San Lorenzo,28866,3354.6,6001,Alameda,"{""06001"": 100}",Alameda,6001
94582,37.76357,-121.91469,San Ramon,47182,1358.3,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94583,37.77245,-121.99157,San Ramon,39418,716.7,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94585,38.19061,-121.94216,Suisun City,29290,106.5,6095,Solano,"{""06095"": 100}",Solano,6095
94586,37.57327,-121.85472,Sunol,1011,7,6001,Alameda,"{""06001"": 100}",Alameda,6001
94587,37.59142,-122.06993,Union City,68141,1340.2,6001,Alameda,"{""06001"": 100}",Alameda,6001
94588,37.73801,-121.88178,Pleasanton,34423,406,6001,Alameda,"{""06001"": 51.42, ""06013"": 48.58}",Alameda|Contra Costa,06001|06013
94589,38.14162,-122.24596,Vallejo,30199,2058.3,6095,Solano,"{""06095"": 100}",Solano,6095
94590,38.09546,-122.24986,Vallejo,37401,2200.5,6095,Solano,"{""06095"": 100}",Solano,6095
94591,38.12702,-122.19635,Vallejo,58516,1070.9,6095,Solano,"{""06095"": 96.93, ""06055"": 3.07}",Solano|Napa,06095|06055
94592,38.12009,-122.3117,Vallejo,922,44.4,6095,Solano,"{""06095"": 100}",Solano,6095
94595,37.87206,-122.06892,Walnut Creek,17051,1261.6,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94596,37.88902,-122.03676,Walnut Creek,23592,1502.5,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94597,37.91768,-122.0718,Walnut Creek,24235,2308.8,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94598,37.89238,-121.98283,Walnut Creek,26293,492.5,6013,Contra Costa,"{""06013"": 100}",Contra Costa,6013
94599,38.41012,-122.37365,Yountville,3388,164.6,6055,Napa,"{""06055"": 100}",Napa,6055
94601,37.77684,-122.21822,Oakland,52289,6310.5,6001,Alameda,"{""06001"": 100}",Alameda,6001
94602,37.80517,-122.20422,Oakland,31450,3338.3,6001,Alameda,"{""06001"": 100}",Alameda,6001
94603,37.73923,-122.17554,Oakland,36440,5214.6,6001,Alameda,"{""06001"": 100}",Alameda,6001
94605,37.76062,-122.14903,Oakland,44168,1931.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94606,37.79179,-122.24455,Oakland,38746,6431.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94607,37.80721,-122.30024,Oakland,27891,1827.9,6001,Alameda,"{""06001"": 100}",Alameda,6001
94608,37.83611,-122.28621,Emeryville,33998,4770.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94609,37.83476,-122.2642,Oakland,24854,5762.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94610,37.81229,-122.24048,Oakland,32675,6032.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
94611,37.83191,-122.21592,Oakland,39240,2075.5,6001,Alameda,"{""06001"": 94.89, ""06013"": 5.11}",Alameda|Contra Costa,06001|06013
94612,37.80789,-122.2662,Oakland,17663,7116.9,6001,Alameda,"{""06001"": 100}",Alameda,6001
94613,37.78075,-122.18308,Oakland,529,833.5,6001,Alameda,"{""06001"": 100}",Alameda,6001
94618,37.8442,-122.23868,Oakland,16845,2684.2,6001,Alameda,"{""06001"": 100}",Alameda,6001
94619,37.79262,-122.16001,Oakland,28044,1297.4,6001,Alameda,"{""06001"": 100}",Alameda,6001
